"","id","price_day","f_property_type","f_neighbourhood","n_accommodates","n_bathrooms","n_minimum_nights","n_beds","n_review_scores_rating","n_number_of_reviews","n_bedrooms","d_instant_bookable","d_wifi","d_refrigerator","d_air_conditioning","d_baby","d_beach","d_stove","d_free_parking","d_office","d_coffee_maker","d_garden","d_gym"
"13021",749262040252621824,785,"rental","Sisli",3,1,7,2,5,1,1,"f","1","1","0","1","0","1","0","0","1","0","0"
"13022",749281142977412736,1757,"rental","Kadikoy",4,1,2,2,5,6,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"13023",749292669682557184,829,"rental","Sisli",2,1,1,1,5,2,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"13024",749303923969244800,1199,"rental","Besiktas",2,1,30,1,4.83,0,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"13025",749311967462752384,1500,"rental","Fatih",4,1,1,1,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13026",749344275367174400,2160,"rental","Kadikoy",3,2,5,2,5,1,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"13027",749361796873076352,1500,"rental","Bahcelievler",4,1,1,2,4.83,0,1,"t","0","0","0","0","0","0","0","0","0","0","0"
"13028",749407634473057920,1452,"rental","Sisli",3,1,2,3,4.83,0,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"13029",749602105653542784,823,"rental","Atasehir",2,1,2,1,5,4,1,"f","1","0","1","0","0","0","1","0","1","0","0"
"13030",749635382554241664,5210,"rental","Beyoglu",6,1,1,2,4.83,0,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"13031",749635608023410816,1464,"rental","Sisli",3,1,1,1,4.83,0,1,"t","1","1","1","0","0","0","0","0","1","0","1"
"13032",749643436222983168,1625,"rental","Kadikoy",3,1,3,1,5,1,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"13033",749658491770947840,1627,"rental","Beyoglu",2,1,1,1,5,5,1,"t","1","1","1","0","0","0","0","0","1","0","0"
"13034",749683111968521856,674,"rental","Esenyurt",3,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13035",749687918538177408,693,"rental","Beyoglu",2,1,1,1,4.5,2,NA,"t","1","1","1","0","0","0","0","0","0","0","0"
"13036",749688208958412160,1853,"rental","Beyoglu",5,1,9,2,5,1,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"13037",749698014842960640,2016,"rental","Beyoglu",4,1,3,2,5,1,2,"t","1","1","0","1","0","1","0","0","1","0","0"
"13038",749744859665469312,1227,"rental","Sisli",3,1,3,1,4.83,0,1,"f","1","1","0","0","0","1","0","0","0","0","1"
"13039",749751899350208384,2071,"rental","Kadikoy",2,1,1,1,5,1,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13040",749753033219826304,1921,"rental","Sisli",3,1,5,1,4.83,0,1,"f","1","1","1","0","0","0","1","0","0","0","0"
"13041",749762931883191296,1508,"rental","Sisli",2,1,3,1,4.83,0,NA,"f","1","1","1","0","0","0","0","0","0","0","1"
"13042",749775376389574528,1712,"rental","Sisli",3,1,3,1,5,3,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"13043",749778804776465152,1682,"apartment","Sisli",2,1,5,1,4,1,NA,"f","1","1","1","0","0","0","1","0","0","0","0"
"13044",749780123236676096,1759,"rental","Sisli",3,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","0","0","0","0","1"
"13045",749796285492204544,561,"rental","Sisli",4,1,2,3,5,3,3,"f","1","1","0","0","0","1","0","0","0","0","0"
"13046",749855869118606848,1707,"rental","Beyoglu",2,1.5,1,1,4.5,4,NA,"t","1","1","1","0","0","0","0","0","0","0","0"
"13047",749857036206811136,2372,"rental","Beyoglu",4,1.5,1,2,4.83,0,2,"t","1","1","1","0","0","0","0","0","0","0","0"
"13048",749858871935841024,1500,"rental","Fatih",4,1,1,1,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13049",749859607240514176,2092,"rental","Kadikoy",5,1.5,1,3,5,3,3,"t","1","1","1","0","0","0","0","0","1","0","0"
"13050",749896876708754048,2901,"apartment","Sisli",3,1,1,2,4.83,0,1,"f","1","1","1","0","0","1","1","0","1","0","1"
"13051",749933449382090368,1512,"rental","Beyoglu",4,1,2,6,4.83,0,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"13052",749939850823839872,1214,"rental","Beyoglu",4,1,2,2,4.8,5,2,"t","1","1","0","0","0","1","0","0","1","0","0"
"13053",749949668001008768,2179,"apartment","Sisli",4,1,3,2,5,1,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"13054",749958236238244096,1176,"rental","Beyoglu",2,1,1,1,4.83,0,1,"f","1","1","0","0","0","0","0","0","1","0","0"
"13055",749959776718006400,1310,"rental","Besiktas",3,1,7,1,4.83,0,1,"t","1","0","0","0","0","0","0","0","0","0","0"
"13056",749979295010125824,1689,"apartment","Sisli",6,1,1,4,4.83,0,2,"f","1","1","0","0","0","0","1","0","1","0","0"
"13057",749993907101748992,847,"rental","Atasehir",4,1,1,2,4.83,0,2,"f","1","0","0","0","0","0","0","0","1","0","0"
"13058",749996710962525568,2133,"apartment","Sisli",5,1.5,3,4,5,5,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"13059",750002368668589568,1200,"apartment","Fatih",2,1,1,1,4.83,0,1,"t","1","0","0","0","0","0","0","0","0","0","0"
"13060",750012616630411776,1000,"rental","Zeytinburnu",3,1,1,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13061",750014454925474816,9891,"rental","Basaksehir",4,1,30,3,5,2,2,"f","1","0","0","0","1","0","1","0","0","0","0"
"13062",750027051577570944,1312,"rental","Beyoglu",5,1,2,2,4.2,5,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"13063",750076789749903616,711,"rental","Fatih",4,1,1,4,4.83,0,2,"t","1","0","1","0","0","0","1","0","0","0","0"
"13064",750127040680065152,600,"rental","Beyoglu",2,1,3,1,3,2,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13065",750357413335735040,1571,"rental","Beyoglu",3,1,1,1,5,3,NA,"f","1","0","1","0","0","1","0","0","0","0","0"
"13066",750393370138757120,2807,"rental","Bagcilar",3,1,3,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"13067",750397681027663744,1497,"rental","Bagcilar",3,1,3,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"13068",750402428091061376,842,"apartment","Atasehir",6,1,28,4,4.83,0,2,"t","1","1","0","0","0","1","1","0","0","0","0"
"13069",750414256285233536,550,"rental","Uskudar",3,1,14,2,4.83,0,2,"f","0","0","0","0","0","0","1","0","0","0","0"
"13070",750442956157617280,2300,"rental","Bakirkoy",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"13071",750472196465100032,2857,"rental","Kucukcekmece",4,2,7,2,4.83,0,2,"f","1","1","1","0","0","0","0","0","0","0","0"
"13072",750488412250789632,1029,"rental","Kagithane",3,1,4,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13073",750510080319170048,1498,"rental","Beyoglu",2,1.5,1,1,5,3,NA,"t","1","0","1","0","0","0","0","0","0","0","0"
"13074",750511845084011008,601,"rental","Beyoglu",2,1,2,1,2,2,1,"t","1","0","0","0","0","0","0","0","0","0","0"
"13075",750513402297232128,2232,"rental","Sisli",5,1,3,3,4.83,0,2,"t","1","1","0","0","0","1","1","0","0","0","0"
"13076",750514003794331904,2192,"rental","Sisli",5,1,3,3,5,1,2,"t","1","1","0","0","0","1","0","0","0","0","1"
"13077",750520246142424064,1700,"rental","Umraniye",6,1,1,3,4.83,0,1,"t","0","0","0","0","0","0","1","0","0","0","0"
"13078",750532694164892160,674,"rental","Esenyurt",3,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13079",750539549048930304,842,"rental","Sisli",2,1,7,2,4.83,0,1,"f","1","0","0","0","0","1","0","0","0","0","0"
"13080",750542555303269504,3567,"rental","Kartal",4,2,4,3,4.83,0,2,"f","1","1","1","0","1","1","1","0","1","0","1"
"13081",750543830417095808,858,"rental","Esenyurt",3,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"13082",750566620379028224,5108,"rental","Sisli",6,1,2,5,4.83,0,3,"t","0","1","0","0","0","0","0","0","1","0","0"
"13083",750578372165832576,1085,"rental","Bagcilar",3,1,3,2,5,1,1,"f","1","1","1","0","0","1","1","0","1","0","0"
"13084",750583800428760704,828,"rental","Fatih",4,1,2,3,3,1,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"13085",750584019294908160,900,"rental","Esenyurt",3,1,1,1,5,1,1,"f","1","0","0","0","0","0","1","0","0","0","0"
"13086",750591366679793920,1300,"rental","Bahcelievler",3,1,3,1,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13087",750592819019028096,2569,"rental","Sisli",3,1,5,1,4.83,0,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"13088",750596435588036224,1042,"rental","Beyoglu",6,1,2,3,4.83,0,2,"f","1","1","0","0","0","1","0","0","0","0","1"
"13089",750616183592607616,2646,"rental","Sisli",6,2,1,5,4.83,0,3,"t","1","1","1","0","0","0","0","0","0","0","0"
"13090",750622015817088256,886,"rental","Bakirkoy",2,1,1,1,4.5,6,NA,"f","1","1","0","0","0","0","0","0","0","0","0"
"13091",750641134967146368,1436,"rental","Kadikoy",3,1,20,1,4.83,0,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"13092",750651749032465664,1398,"rental","Beyoglu",3,1,2,1,5,1,1,"f","1","1","0","0","0","1","0","0","1","1","0"
"13093",750661362234911104,989,"rental","Kadikoy",2,1,1,1,4.67,6,1,"f","1","0","1","0","0","0","1","0","0","0","1"
"13094",750667542153279616,1636,"rental","Kagithane",3,1,5,2,4.83,0,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"13095",750679630064615168,950,"rental","Beyoglu",4,1,3,2,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13096",750686266434132864,3726,"rental","Kadikoy",5,2,1,3,5,1,3,"t","1","1","1","0","0","0","1","0","1","1","0"
"13097",750692761566998272,2092,"rental","Kadikoy",5,1,1,4,5,9,3,"f","1","1","0","0","0","1","0","0","1","0","0"
"13098",750694378171276032,286,"rental","Beyoglu",2,1,10,2,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"13099",750695615777147392,677,"rental","Esenyurt",3,1,1,1,4.5,2,1,"t","1","1","1","0","0","1","0","0","0","1","0"
"13100",750695810902230400,700,"rental","Esenyurt",2,1,7,1,4.83,0,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"13101",750703303920300800,1301,"rental","Beyoglu",2,1,3,1,5,7,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"13102",750708160818062336,1241,"rental","Beyoglu",2,1,3,1,5,6,1,"t","1","0","0","0","0","1","0","0","1","0","0"
"13103",750718767930078080,2000,"rental","Fatih",5,1,1,2,4.83,0,1,"t","1","1","0","0","0","1","0","0","0","0","0"
"13104",750718824199982464,886,"rental","Sisli",2,1,1,1,5,3,1,"f","1","0","0","0","0","1","0","0","0","0","0"
"13105",750760570113640832,2002,"rental","Fatih",5,1,7,5,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13106",750761066854991744,900,"rental","Fatih",6,1,1,1,4.83,0,2,"f","1","1","0","0","0","0","0","0","0","0","0"
"13107",750766451609458432,1200,"rental","Kadikoy",6,1,1,3,4.67,3,3,"f","1","1","1","0","0","1","0","0","1","0","0"
"13108",750802699516495744,1235,"apartment","Sisli",5,1,1,2,4.83,0,2,"t","1","1","1","0","0","1","0","0","0","0","1"
"13109",750819702294091904,728,"rental","Zeytinburnu",4,1,3,2,4,1,2,"t","1","1","0","0","0","1","1","0","0","0","0"
"13110",750822673872042624,511,"rental","Uskudar",4,1,3,2,4,1,2,"t","1","0","0","0","0","0","1","0","0","0","0"
"13111",751037899134014336,1538,"rental","Beyoglu",2,1,3,1,5,7,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"13112",751078010525527680,2000,"rental","Fatih",4,1,1,1,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13113",751094732044862976,750,"rental","Beyoglu",2,1,2,1,4.83,0,1,"t","0","0","0","0","0","0","0","0","0","0","0"
"13114",751112285357584256,6551,"rental","Bahcelievler",5,1,1,3,4,1,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"13115",751133132711014784,1406,"rental","Kadikoy",5,1,2,2,4.8,5,2,"t","1","1","1","0","0","1","1","0","1","0","0"
"13116",751134587565502848,888,"rental","Kagithane",2,1,3,1,5,4,NA,"f","1","1","1","0","0","1","0","0","0","0","1"
"13117",751141513536093184,1198,"rental","Beyoglu",4,1,3,2,4.83,0,2,"t","1","1","0","0","0","1","0","0","1","0","0"
"13118",751147408314459648,1181,"rental","Fatih",2,1,1,1,5,2,1,"t","1","1","1","0","1","1","0","0","0","1","0"
"13119",751148612546191360,561,"rental","Esenyurt",2,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13120",751152527220853632,900,"rental","Beyoglu",3,1,1,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13121",751165749972266880,826,"rental","Beyoglu",4,1,3,2,5,1,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"13122",751171229904048512,1481,"rental","Beyoglu",2,1,1,1,4.83,0,1,"t","0","1","1","0","0","0","0","0","1","0","0"
"13123",751171232641987584,1336,"rental","Besiktas",4,1,1,2,5,1,2,"t","1","1","1","0","0","0","0","0","1","0","0"
"13124",751177695332030336,1300,"rental","Kadikoy",4,1,1,1,5,4,1,"f","1","1","1","0","0","0","1","0","1","0","1"
"13125",751190794549149184,561,"rental","Esenyurt",2,1,3,1,5,1,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13126",751208609069592960,561,"rental","Esenyurt",2,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13127",751211554667291904,1200,"rental","Besiktas",2,1,25,1,4.83,0,1,"t","0","0","0","0","0","0","0","0","0","0","0"
"13128",751221757352534784,655,"rental","Fatih",4,1,4,2,5,1,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"13129",751222590207091456,821,"rental","Sisli",4,1,1,3,4.83,0,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"13130",751224223413338368,842,"rental","Pendik",5,1,5,3,4.83,0,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"13131",751227615233481344,1207,"rental","Fatih",4,1,1,2,4.5,2,2,"t","1","1","1","0","0","0","0","0","1","0","0"
"13132",751227821345189760,1000,"rental","Fatih",2,1,1,1,4.83,0,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"13133",751228095662555392,665,"rental","Beyoglu",2,1,1,1,5,2,NA,"t","1","1","1","0","0","0","0","0","0","0","0"
"13134",751229152212066176,1541,"rental","Beyoglu",2,1,1,1,4.83,0,1,"t","1","1","1","0","0","0","0","0","1","0","0"
"13135",751231966025135872,1100,"rental","Kagithane",6,2,7,5,4.83,0,3,"t","0","0","0","0","0","0","0","0","0","0","0"
"13136",751234260834006528,1386,"apartment","Kadikoy",4,1,1,1,4.83,0,1,"f","1","1","1","0","0","0","1","0","0","0","1"
"13137",751240202243305600,899,"rental","Pendik",4,1,3,2,4.83,0,2,"f","1","0","0","0","0","0","1","0","0","0","0"
"13138",751244671289368832,1600,"rental","Beyoglu",4,1,1,2,4.83,0,1,"f","1","1","1","0","0","0","0","0","1","0","0"
"13139",751244744736840448,2311,"rental","Gaziosmanpasa",3,1,1,1,4.83,0,1,"t","1","0","0","0","0","0","1","0","0","0","0"
"13140",751245679194887424,1798,"rental","Sisli",4,1,3,1,3,2,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13141",751247389812870144,2497,"rental","Sisli",6,1,3,2,4.83,0,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"13142",751249538643462528,1684,"rental","Sisli",4,1,3,1,1,1,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"13143",751251487941037312,2245,"rental","Sisli",6,1,3,2,4.83,0,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"13144",751262992812006912,674,"rental","Esenyurt",3,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13145",751264640873843200,1684,"rental","Beyoglu",5,1,1,3,4.83,0,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"13146",751278506615372928,2433,"rental","Sisli",4,1,2,2,5,1,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"13147",751280286310806528,2150,"rental","Kadikoy",3,1,1,2,4.83,0,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"13148",751290292082213120,2100,"rental","Beylikduzu",4,2,7,3,4.83,0,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"13149",751292176576735104,1847,"apartment","Maltepe",4,1,1,1,1,2,1,"t","1","1","1","0","0","0","1","0","1","0","1"
"13150",751297238950589184,771,"apartment","Pendik",3,1,1,1,4.8,5,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"13151",751298577588533376,1293,"rental","Kagithane",4,1,3,2,4.83,0,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"13152",751299134772192384,1497,"rental","Fatih",5,1,7,5,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"13153",751335268833028736,2286,"rental","Sisli",3,1,1,1,4,1,2,"f","1","1","1","1","0","1","0","0","1","1","0"
"13154",751353686660730880,1230,"rental","Beyoglu",3,1,3,1,5,4,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"13155",751363642342244864,2000,"rental","Sariyer",6,1,1,2,4.83,0,2,"t","1","0","0","0","0","0","1","0","0","0","0"
"13156",751414772496835712,1230,"rental","Beyoglu",2,1,3,1,5,7,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"13157",751424264056116736,1304,"rental","Beyoglu",2,1,3,1,5,8,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"13158",751438466784554624,1021,"rental","Beyoglu",2,1,1,1,5,7,1,"f","1","0","0","0","0","1","0","0","1","0","0"
"13159",751447086869661312,1350,"rental","Kadikoy",3,1,2,3,5,1,2,"f","1","1","1","0","1","1","1","0","1","1","0"
"13160",751447093823018752,1350,"rental","Uskudar",3,1,2,2,4.83,0,2,"f","1","1","1","0","0","1","1","0","1","1","0"
"13161",751451474917260800,750,"rental","Beyoglu",2,1,3,1,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13162",751542656510423936,2179,"rental","Besiktas",3,1,3,1,5,1,1,"t","1","1","1","0","0","0","0","0","1","0","0"
"13163",751781997286044032,5286,"rental","Uskudar",4,1,3,2,4.83,0,2,"f","0","1","0","0","1","1","0","0","1","0","0"
"13164",751814907114930944,409,"rental","Beyoglu",2,1,1,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13165",751817903564842752,750,"rental","Sisli",2,1,7,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"13166",751827875541167232,1071,"rental","Beyoglu",4,1,3,1,4,1,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"13167",751833802275893504,1321,"rental","Besiktas",2,1,2,2,5,2,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"13168",751842052760832640,674,"rental","Esenyurt",3,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13169",751862218354781824,561,"rental","Esenyurt",2,1,1,1,4.83,0,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13170",751868457338787840,800,"rental","Beyoglu",3,1,1,1,5,1,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"13171",751875343911818240,1200,"rental","Besiktas",4,2,3,1,4.83,0,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"13172",751878516649830144,1286,"rental","Sisli",5,1,7,2,4.83,0,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"13173",751910820991424768,1372,"rental","Sisli",4,1,1,4,5,1,3,"f","1","0","0","0","0","0","0","0","0","0","0"
"13174",751937611283013888,2100,"rental","Kadikoy",5,1,1,4,5,1,2,"t","1","0","0","0","0","0","0","0","0","0","0"
"13175",751941962723914112,1216,"rental","Sisli",4,1,30,2,4.83,0,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"13176",751946896471898112,1136,"apartment","Kadikoy",2,1,1,1,4.9,20,NA,"t","1","1","0","0","0","1","0","0","0","0","0"
"13177",751952939503352832,1750,"apartment","Sisli",4,1,3,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","1","0"
"13178",751966543552565504,1214,"rental","Kartal",4,1,1,2,4.83,0,2,"f","0","0","1","0","0","0","1","0","0","0","0"
"13179",751966930298194048,2286,"rental","Beyoglu",4,1,1,2,3,2,2,"t","0","1","0","0","0","0","0","0","1","0","0"
"13180",751987414581424384,1978,"rental","Kagithane",5,1,3,3,4.83,0,2,"t","1","1","0","0","0","1","1","0","0","0","0"
"13181",751995522180696192,1284,"apartment","Kadikoy",2,1,1,1,5,19,NA,"t","1","1","0","0","0","1","0","0","0","0","0"
"13182",751996368031697024,1618,"rental","Sisli",3,1,2,3,5,3,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"13183",752006775950807936,1786,"rental","Besiktas",6,1,1,4,4.88,8,3,"t","1","1","1","0","0","1","0","0","0","0","0"
"13184",752038819278909696,1064,"apartment","Kadikoy",2,1,1,1,5,24,NA,"t","1","1","0","0","0","1","0","0","0","0","0"
"13185",752064900651659648,1171,"rental","Uskudar",3,1,5,2,5,4,2,"f","1","1","0","0","1","1","0","0","1","0","0"
"13186",752074738087836288,1336,"rental","Kadikoy",2,1,3,1,4,3,1,"t","1","0","1","0","0","1","1","0","0","0","0"
"13187",752086389019487488,1171,"rental","Maltepe",4,1,3,2,5,1,2,"f","1","1","1","0","1","1","0","0","1","0","0"
"13188",752099653760754816,1080,"rental","Uskudar",3,1,2,2,4.83,0,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"13189",752104458289061888,1913,"apartment","Kadikoy",2,1,2,1,5,2,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"13190",752116405841456128,1415,"rental","Esenyurt",5,2,3,2,5,2,2,"f","1","1","1","0","0","1","1","0","1","0","0"
"13191",752117143026974976,2000,"rental","Bakirkoy",4,2,1,1,4.83,0,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"13192",752124531007848576,750,"rental","Beyoglu",2,1,3,1,4,1,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"13193",752142206201570944,1415,"rental","Kucukcekmece",4,2,3,2,5,3,2,"t","1","1","1","0","0","1","1","0","1","0","0"
"13194",752145860152181248,3596,"rental","Sisli",2,2.5,2,1,5,1,1,"f","1","1","0","0","0","1","0","0","1","1","0"
"13195",752178413312970752,1509,"rental","Kadikoy",4,1,1,2,4.67,3,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"13196",752181378065614976,680,"rental","Beyoglu",4,1,3,1,5,1,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"13197",752186865730383488,800,"rental","Beyoglu",3,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"13198",752188194424846080,1716,"apartment","Sisli",2,1,1,1,4.83,0,NA,"t","1","0","1","0","0","1","0","0","0","0","0"
"13199",752197691915411200,1703,"rental","Beyoglu",4,2,1,2,4.83,0,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"13200",752239789430143872,750,"rental","Atasehir",5,1,3,3,4.83,0,2,"f","1","0","0","0","0","0","1","0","0","0","0"
"13201",752242467801852800,1131,"apartment","Atasehir",3,1,2,2,5,2,1,"f","1","1","0","0","0","1","1","0","0","0","1"
